trade_date,ticker,settle,volume,open_interest,stale_flag,delivery_start,delivery_end,last_trade_date,delivery_hours,delivery_month,tau_start,tau_end,log_settle,tau_mid,gbar
2018-10-08,DETF19 Comdty,65.38,22.0,173.0,False,2019-01-01,2019-01-31,2019-01-30,744,1,0.2327173169062286,0.31485284052019163,4.1802164012960645,0.27515400410677615,0.10206195852128871
2018-10-08,DETG19 Comdty,65.19,5.0,5.0,False,2019-02-01,2019-02-28,2019-02-27,672,2,0.31759069130732376,0.3915126625598905,4.177306082936448,0.35592060232717315,0.11303599030532345
2018-10-08,DETH19 Comdty,55.3,20.0,20.0,False,2019-03-01,2019-03-31,2019-03-29,743,3,0.3942505133470226,0.47638603696098564,4.012772908528289,0.43663192765146386,0.01942348098682086
2018-10-08,DETJ19 Comdty,53.59,,,False,2019-04-01,2019-04-30,2019-04-29,720,4,0.4791238877481177,0.5585215605749486,3.981362483506759,0.5201916495550992,-0.1056684750017526
2018-10-08,DETK19 Comdty,48.55,,,False,2019-05-01,2019-05-31,2019-05-30,744,5,0.5612594113620808,0.6433949349760438,3.882594194737334,0.6036960985626283,-0.12598134154011997
2018-10-08,DETM19 Comdty,52.07,,,False,2019-06-01,2019-06-30,2019-06-28,720,6,0.6461327857631759,0.7255304585900069,3.952588967174808,0.6872005475701576,-0.07242049460277887
2018-10-08,DETN19 Comdty,51.46,,,False,2019-07-01,2019-07-31,2019-07-30,744,7,0.7282683093771389,0.810403832991102,3.940804806853598,0.7707049965776865,-0.05881808983876768
2018-10-09,DETX18 Comdty,60.76,326.0,53759.0,False,2018-11-01,2018-11-30,2018-11-29,720,11,0.06297056810403832,0.14236824093086928,4.106931677727572,0.10403832991101986,0.07805214316954533
2018-10-09,DETZ18 Comdty,54.89,145.0,45838.0,False,2018-12-01,2018-12-31,2018-12-31,744,12,0.14510609171800137,0.2272416153319644,4.005331182561798,0.18754277891854895,0.06748273715685234
2018-10-09,DETF19 Comdty,63.68,22.0,173.0,False,2019-01-01,2019-01-31,2019-01-30,744,1,0.2299794661190965,0.31211498973305957,4.1538705415361274,0.2724161533196441,0.10206195852128873
2018-10-09,DETG19 Comdty,63.15,5.0,5.0,False,2019-02-01,2019-02-28,2019-02-27,672,2,0.31485284052019163,0.3887748117727584,4.1455128487965,0.35318275154004103,0.11303599030532341
2018-10-09,DETH19 Comdty,54.8,20.0,20.0,False,2019-03-01,2019-03-31,2019-03-29,743,3,0.3915126625598905,0.4736481861738535,4.00369019395397,0.43389407686433173,0.01942348098682074
2018-10-09,DETJ19 Comdty,52.47,,,False,2019-04-01,2019-04-30,2019-04-29,720,4,0.47638603696098564,0.5557837097878165,3.9602415776986204,0.517453798767967,-0.10566847500175269
2018-10-09,DETK19 Comdty,47.5,,,False,2019-05-01,2019-05-31,2019-05-30,744,5,0.5585215605749486,0.6406570841889117,3.8607297110405954,0.6009582477754963,-0.12598134154011995
2018-10-09,DETM19 Comdty,50.95,,,False,2019-06-01,2019-06-30,2019-06-28,720,6,0.6433949349760438,0.7227926078028748,3.9308447596687337,0.6844626967830255,-0.07242049460277883
2018-10-09,DETN19 Comdty,50.57,,,False,2019-07-01,2019-07-31,2019-07-30,744,7,0.7255304585900069,0.8076659822039699,3.9233585150918917,0.7679671457905544,-0.058818089838767684
2018-10-10,DETX18 Comdty,60.05,219.0,54343.0,False,2018-11-01,2018-11-30,2018-11-29,720,11,0.06023271731690623,0.13963039014373715,4.095177548525992,0.10130047912388775,0.07805214316954535
2018-10-10,DETZ18 Comdty,54.05,123.0,45996.0,False,2018-12-01,2018-12-31,2018-12-31,744,12,0.14236824093086928,0.2245037645448323,3.9899095440852173,0.18480492813141683,0.06748273715685234
2018-10-10,DETF19 Comdty,62.45,50.0,198.0,False,2019-01-01,2019-01-31,2019-01-30,744,1,0.2272416153319644,0.30937713894592744,4.134366236571586,0.2696783025325119,0.10206195852128871
2018-10-10,DETG19 Comdty,62.07,5.0,5.0,False,2019-02-01,2019-02-28,2019-02-27,672,2,0.31211498973305957,0.3860369609856263,4.128262780425561,0.3504449007529089,0.11303599030532344
2018-10-10,DETH19 Comdty,52.77,20.0,20.0,False,2019-03-01,2019-03-31,2019-03-29,743,3,0.3887748117727584,0.47091033538672145,3.9659428474175766,0.4311562260771996,0.01942348098682081
2018-10-10,DETJ19 Comdty,50.39,,,False,2019-04-01,2019-04-30,2019-04-29,720,4,0.4736481861738535,0.5530458590006845,3.9197927426925068,0.514715947980835,-0.10566847500175267
2018-10-10,DETK19 Comdty,45.9,,,False,2019-05-01,2019-05-31,2019-05-30,744,5,0.5557837097878165,0.6379192334017796,3.8264651170664994,0.5982203969883642,-0.12598134154011995
